,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social
1428,41.81,1.75,54.45,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média
537,14.49,1.76,74.75,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Média
1792,30.38,1.71,74.62,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Alta
1569,42.45,1.61,62.14,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
103,55.74,1.64,67.61,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Branca,Classe Média
578,31.44,1.41,57.71,Feminino,Preto,Preto,Estrangulamento,Escola,Amarela,Classe Média
643,30.73,1.58,37.07,Feminino,Castanho,Ruivo,Envenenamento,Rua,Branca,Classe Alta
973,30.95,1.85,70.43,Feminino,Azul,Ruivo,Contusão,Casa,Parda,Classe Alta
1726,22.34,1.8,76.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta
1445,45.98,1.68,54.03,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média
528,17.46,1.58,63.02,Masculino,Preto,Castanho,Contusão,Escola,Negra,Classe Média
129,19.76,1.69,38.01,Masculino,Azul,Ruivo,Contusão,Trabalho,Parda,Classe Baixa
1599,15.76,1.72,83.16,Feminino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Alta
1096,16.72,1.8,45.91,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta
475,42.72,1.68,76.9,Feminino,Verde,Loiro,Esfaqueamento,Casa,Amarela,Classe Baixa
429,10.02,1.64,31.48,Masculino,Azul,Ruivo,Esfaqueamento,Escola,Amarela,Classe Alta
1600,19.35,1.88,83.36,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta
1225,21.24,1.45,42.06,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1740,25.86,1.75,84.67,Masculino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta
1480,43.94,1.85,59.96,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média
1577,48.98,1.6,63.47,Masculino,Preto,Preto,Estrangulamento,Casa,Parda,Classe Alta
1162,56.48,1.58,45.7,Masculino,Preto,Preto,Contusão,Trabalho,Amarela,Classe Alta
1119,26.64,1.87,38.96,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Parda,Classe Alta
1142,26.18,1.41,32.97,Feminino,Preto,Ruivo,Envenenamento,Casa,Amarela,Classe Alta
478,27.43,1.71,30.29,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Média
1223,13.36,1.47,37.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
286,58.51,1.85,44.16,Masculino,Azul,Ruivo,Estrangulamento,Escola,Parda,Classe Baixa
1060,33.8,1.5,72.37,Feminino,Azul,Castanho,Estrangulamento,Rua,Negra,Classe Alta
26,41.92,1.51,32.94,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta
1105,50.29,1.51,34.46,Feminino,Preto,Preto,Envenenamento,Escola,Parda,Classe Média
1334,11.76,1.54,34.79,Masculino,Azul,Castanho,Esfaqueamento,Escola,Branca,Classe Média
900,12.32,1.65,36.1,Masculino,Azul,Castanho,Envenenamento,Casa,Branca,Classe Baixa
1505,37.34,1.76,65.4,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média
1661,30.86,1.74,81.57,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Alta
9,43.2,1.45,73.75,Feminino,Preto,Preto,Envenenamento,Casa,Amarela,Classe Média
232,17.4,1.7,36.64,Masculino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Alta
533,17.13,1.66,59.12,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Amarela,Classe Baixa
380,42.97,1.5,58.48,Masculino,Verde,Castanho,Esfaqueamento,Escola,Negra,Classe Alta
511,44.15,1.69,57.04,Masculino,Castanho,Castanho,Envenenamento,Escola,Negra,Classe Média
526,21.92,1.52,88.71,Masculino,Azul,Preto,Contusão,Escola,Negra,Classe Baixa
821,33.53,1.83,37.04,Masculino,Castanho,Castanho,Estrangulamento,Casa,Amarela,Classe Alta
848,39.82,1.66,70.34,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Alta
1777,30.26,1.81,72.26,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta
731,18.94,1.8,64.5,Feminino,Preto,Preto,Contusão,Rua,Parda,Classe Alta
14,50.79,1.41,83.67,Masculino,Verde,Loiro,Estrangulamento,Rua,Amarela,Classe Média
586,34.65,1.48,85.57,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Negra,Classe Baixa
1435,47.56,1.68,58.02,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média
709,43.28,1.87,31.54,Masculino,Verde,Ruivo,Envenenamento,Escola,Negra,Classe Alta
734,45.34,1.48,82.76,Feminino,Preto,Preto,Contusão,Escola,Negra,Classe Baixa
1033,33.87,1.79,54.89,Masculino,Preto,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa
1020,52.63,1.59,68.63,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Negra,Classe Baixa
1023,46.54,1.79,89.71,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Branca,Classe Baixa
1072,22.04,1.65,47.86,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa
1402,37.23,1.67,57.3,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média
1801,34.34,1.83,83.53,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Média
1032,42.55,1.42,36.74,Masculino,Verde,Castanho,Estrangulamento,Trabalho,Amarela,Classe Média
710,11.8,1.82,83.62,Feminino,Azul,Ruivo,Envenenamento,Casa,Parda,Classe Alta
350,15.53,1.88,80.52,Masculino,Azul,Castanho,Envenenamento,Trabalho,Branca,Classe Baixa
992,46.09,1.43,73.22,Feminino,Preto,Preto,Estrangulamento,Escola,Negra,Classe Média
1582,41.83,1.84,65.34,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média
1248,15.21,1.44,35.5,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Alta
1286,30.43,1.45,40.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
798,46.19,1.51,46.61,Masculino,Castanho,Preto,Estrangulamento,Casa,Negra,Classe Baixa
536,59.94,1.45,71.74,Masculino,Verde,Loiro,Contusão,Casa,Negra,Classe Média
1159,36.02,1.79,54.3,Masculino,Preto,Castanho,Envenenamento,Casa,Amarela,Classe Média
72,16.85,1.48,42.93,Masculino,Preto,Loiro,Envenenamento,Rua,Branca,Classe Alta
689,16.0,1.5,82.98,Masculino,Castanho,Ruivo,Contusão,Casa,Branca,Classe Baixa
1762,32.25,1.84,75.33,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Parda,Classe Alta
845,26.79,1.73,66.26,Masculino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Média
1342,20.58,1.45,45.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1604,31.55,1.86,81.48,Feminino,Verde,Ruivo,Estrangulamento,Escola,Negra,Classe Alta
212,30.81,1.72,40.25,Feminino,Castanho,Loiro,Contusão,Casa,Amarela,Classe Média
498,47.99,1.8,48.01,Feminino,Preto,Castanho,Envenenamento,Casa,Branca,Classe Alta
814,57.49,1.82,65.15,Masculino,Preto,Preto,Contusão,Casa,Negra,Classe Baixa
1654,23.02,1.6,81.85,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta
1598,47.24,1.86,36.21,Feminino,Preto,Ruivo,Estrangulamento,Escola,Parda,Classe Alta
1195,23.66,1.77,33.97,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média
1340,16.16,1.56,34.88,Masculino,Azul,Castanho,Esfaqueamento,Rua,Parda,Classe Média
609,25.54,1.53,41.01,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa
1780,39.29,1.82,81.15,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta
1494,39.42,1.66,56.98,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média
1008,23.27,1.5,70.82,Feminino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Média
611,12.82,1.76,74.85,Masculino,Azul,Loiro,Contusão,Escola,Negra,Classe Média
214,59.21,1.49,80.06,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa
649,28.96,1.6,42.03,Masculino,Castanho,Preto,Estrangulamento,Escola,Amarela,Classe Baixa
361,35.01,1.73,63.28,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Negra,Classe Média
1053,44.42,1.57,40.88,Feminino,Preto,Ruivo,Envenenamento,Escola,Amarela,Classe Baixa
63,43.24,1.49,35.05,Masculino,Azul,Castanho,Contusão,Rua,Negra,Classe Média
1362,22.14,1.47,59.43,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média
1108,57.02,1.6,33.41,Feminino,Castanho,Castanho,Envenenamento,Rua,Amarela,Classe Alta
279,31.18,1.57,34.2,Feminino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Alta
485,11.05,1.54,85.61,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Parda,Classe Baixa
978,19.59,1.77,77.89,Masculino,Preto,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Alta
1128,11.3,1.85,51.44,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Média
1323,23.02,1.45,34.89,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média
466,20.2,1.5,76.4,Feminino,Castanho,Ruivo,Contusão,Trabalho,Amarela,Classe Baixa
1506,44.44,1.76,57.45,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
1752,21.52,1.72,80.8,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta
722,42.66,1.53,52.21,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa
996,20.63,1.7,62.71,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta
1095,36.41,1.78,76.37,Feminino,Preto,Castanho,Contusão,Casa,Amarela,Classe Alta
122,17.02,1.68,67.41,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa
979,39.76,1.85,80.32,Masculino,Azul,Castanho,Estrangulamento,Escola,Parda,Classe Alta
224,16.48,1.44,61.79,Masculino,Verde,Preto,Contusão,Casa,Amarela,Classe Média
1594,49.23,1.67,59.83,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta
1529,41.9,1.6,60.67,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média
1028,59.51,1.7,58.31,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Média
1430,41.6,1.74,66.59,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
57,56.56,1.8,72.09,Feminino,Verde,Ruivo,Envenenamento,Rua,Amarela,Classe Média
1748,22.66,1.7,84.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta
1120,28.43,1.59,79.87,Masculino,Azul,Loiro,Esfaqueamento,Casa,Negra,Classe Baixa
1112,32.25,1.71,41.28,Feminino,Preto,Castanho,Contusão,Escola,Parda,Classe Baixa
581,27.22,1.81,61.16,Feminino,Verde,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta
1500,16.96,1.69,59.52,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Baixa
639,55.02,1.84,54.68,Masculino,Azul,Castanho,Contusão,Rua,Negra,Classe Média
779,19.67,1.79,86.42,Feminino,Azul,Castanho,Envenenamento,Escola,Amarela,Classe Baixa
891,47.54,1.77,75.47,Feminino,Castanho,Loiro,Contusão,Rua,Branca,Classe Alta
886,52.22,1.46,75.46,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Alta
1228,43.92,1.53,33.28,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1000,35.8,1.53,30.87,Masculino,Azul,Castanho,Estrangulamento,Rua,Negra,Classe Média
1417,35.29,1.77,53.55,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Parda,Classe Média
15,54.54,1.5,73.87,Feminino,Preto,Preto,Envenenamento,Escola,Negra,Classe Média
1393,41.17,1.73,59.68,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média
1774,29.76,1.75,81.26,Feminino,Verde,Castanho,Estrangulamento,Casa,Branca,Classe Alta
619,38.43,1.72,58.18,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Baixa
901,56.46,1.5,72.16,Feminino,Castanho,Ruivo,Contusão,Trabalho,Branca,Classe Alta
233,53.75,1.42,75.61,Masculino,Verde,Ruivo,Contusão,Escola,Amarela,Classe Alta
1249,19.5,1.54,79.02,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
840,18.42,1.42,62.19,Feminino,Castanho,Loiro,Contusão,Escola,Parda,Classe Baixa
1680,19.08,1.72,81.0,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta
1553,38.26,1.68,59.75,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
375,20.12,1.56,53.43,Masculino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Alta
1645,26.55,1.57,84.14,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta
65,29.23,1.43,86.18,Masculino,Azul,Ruivo,Contusão,Escola,Negra,Classe Alta
922,29.02,1.87,56.15,Masculino,Castanho,Castanho,Envenenamento,Rua,Negra,Classe Baixa
708,49.09,1.64,79.77,Feminino,Azul,Castanho,Contusão,Casa,Parda,Classe Alta
1097,53.76,1.52,51.25,Masculino,Verde,Preto,Contusão,Trabalho,Branca,Classe Alta
1708,19.76,1.64,77.2,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta
1337,22.77,1.5,33.71,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1333,18.5,1.6,33.35,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
976,57.13,1.46,54.46,Feminino,Castanho,Loiro,Envenenamento,Escola,Parda,Classe Baixa
849,52.45,1.52,33.9,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Branca,Classe Baixa
1729,25.21,1.73,75.56,Feminino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Alta
1069,57.28,1.84,58.46,Masculino,Verde,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta
79,23.18,1.71,63.65,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Negra,Classe Alta
347,46.33,1.63,36.94,Feminino,Verde,Castanho,Estrangulamento,Escola,Parda,Classe Alta
1454,34.56,1.52,57.45,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
890,21.91,1.4,34.96,Feminino,Castanho,Castanho,Envenenamento,Escola,Negra,Classe Alta
917,51.22,1.72,44.8,Masculino,Castanho,Ruivo,Envenenamento,Rua,Parda,Classe Baixa
856,43.09,1.53,43.21,Feminino,Preto,Castanho,Contusão,Rua,Amarela,Classe Baixa
1410,38.46,1.59,61.24,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
248,47.8,1.53,51.77,Masculino,Azul,Castanho,Esfaqueamento,Escola,Amarela,Classe Alta
682,36.95,1.7,84.6,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Branca,Classe Média
1301,23.72,1.55,36.05,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
733,17.4,1.79,69.17,Feminino,Verde,Loiro,Contusão,Trabalho,Branca,Classe Baixa
522,42.86,1.47,77.57,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Alta
156,57.51,1.54,63.57,Masculino,Castanho,Loiro,Envenenamento,Casa,Amarela,Classe Alta
512,32.1,1.43,72.91,Masculino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Média
317,22.95,1.81,50.35,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa
561,31.77,1.89,88.14,Feminino,Preto,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa
989,17.25,1.72,42.96,Feminino,Castanho,Preto,Contusão,Escola,Parda,Classe Baixa
991,25.19,1.68,86.58,Feminino,Castanho,Castanho,Esfaqueamento,Rua,Negra,Classe Média
668,47.84,1.71,70.82,Masculino,Azul,Preto,Esfaqueamento,Escola,Amarela,Classe Alta
296,41.14,1.7,58.56,Feminino,Azul,Preto,Esfaqueamento,Casa,Amarela,Classe Alta
1541,36.94,1.78,79.58,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
193,40.77,1.66,56.11,Masculino,Castanho,Castanho,Contusão,Escola,Parda,Classe Baixa
1664,19.45,1.77,89.76,Feminino,Verde,Castanho,Estrangulamento,Escola,Parda,Classe Alta
1730,29.57,1.81,74.89,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta
1262,18.52,1.56,33.21,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1227,18.31,1.48,37.72,Masculino,Azul,Loiro,Estrangulamento,Escola,Branca,Classe Média
1809,32.37,1.7,75.96,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta
1366,23.49,1.69,42.65,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média
1475,35.33,1.72,59.56,Masculino,Preto,Preto,Envenenamento,Escola,Parda,Classe Média
403,19.91,1.59,81.26,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta
1339,19.82,1.55,38.27,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1201,18.31,1.48,35.55,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média
34,53.35,1.8,78.37,Masculino,Castanho,Preto,Estrangulamento,Casa,Amarela,Classe Baixa
565,10.34,1.55,55.55,Feminino,Verde,Castanho,Contusão,Trabalho,Parda,Classe Média
209,59.2,1.48,82.47,Feminino,Azul,Castanho,Contusão,Casa,Parda,Classe Baixa
641,26.91,1.56,48.11,Feminino,Azul,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa
966,58.05,1.74,74.5,Masculino,Azul,Loiro,Estrangulamento,Escola,Branca,Classe Média
227,39.69,1.54,36.82,Masculino,Castanho,Ruivo,Estrangulamento,Trabalho,Negra,Classe Baixa
2,57.3,1.48,45.34,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Parda,Classe Baixa
265,17.76,1.55,36.16,Masculino,Castanho,Loiro,Contusão,Rua,Amarela,Classe Baixa
1401,39.13,1.72,61.55,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
432,30.95,1.59,43.26,Masculino,Preto,Castanho,Esfaqueamento,Rua,Negra,Classe Média
1535,46.07,1.68,65.23,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média
294,49.81,1.7,87.36,Masculino,Castanho,Loiro,Contusão,Casa,Amarela,Classe Baixa
143,13.86,1.46,54.77,Masculino,Azul,Ruivo,Envenenamento,Casa,Branca,Classe Baixa
105,14.86,1.65,76.25,Feminino,Azul,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Alta
960,12.92,1.87,75.38,Feminino,Castanho,Castanho,Estrangulamento,Escola,Parda,Classe Alta
202,49.16,1.82,76.3,Masculino,Azul,Preto,Contusão,Escola,Parda,Classe Média
1186,13.73,1.85,75.58,Feminino,Castanho,Loiro,Contusão,Casa,Parda,Classe Média
1299,16.68,1.42,39.66,Masculino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Média
109,30.61,1.8,47.7,Feminino,Preto,Preto,Envenenamento,Rua,Parda,Classe Baixa
176,12.9,1.57,54.3,Feminino,Castanho,Castanho,Contusão,Escola,Negra,Classe Alta
497,12.15,1.44,56.02,Masculino,Azul,Preto,Envenenamento,Rua,Amarela,Classe Média
920,20.51,1.5,30.61,Masculino,Azul,Loiro,Estrangulamento,Rua,Negra,Classe Média
275,55.94,1.49,78.81,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média
329,15.86,1.41,68.94,Masculino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Alta
383,42.31,1.5,87.33,Feminino,Preto,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa
1354,22.31,1.46,64.06,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
847,43.84,1.63,84.74,Feminino,Verde,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa
1208,12.9,1.45,78.37,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média
1016,12.16,1.78,39.32,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Negra,Classe Média
634,42.25,1.87,81.18,Feminino,Azul,Loiro,Envenenamento,Casa,Branca,Classe Média
567,23.31,1.48,48.27,Feminino,Verde,Castanho,Envenenamento,Escola,Branca,Classe Média
1317,19.41,1.52,63.92,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média
699,53.54,1.65,81.17,Masculino,Azul,Castanho,Contusão,Rua,Parda,Classe Alta
616,37.47,1.44,83.85,Feminino,Castanho,Castanho,Envenenamento,Escola,Amarela,Classe Alta
620,33.07,1.55,73.13,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta
68,40.27,1.81,32.91,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Média
1691,22.2,1.69,85.12,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta
1305,20.94,1.57,45.13,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1453,46.94,1.63,55.41,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média
447,31.19,1.59,60.2,Masculino,Castanho,Ruivo,Envenenamento,Escola,Branca,Classe Média
834,10.1,1.5,69.4,Masculino,Preto,Preto,Contusão,Rua,Parda,Classe Média
100,23.57,1.8,33.52,Masculino,Castanho,Loiro,Estrangulamento,Rua,Amarela,Classe Alta
782,35.0,1.65,59.56,Feminino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Média
280,46.48,1.41,40.64,Masculino,Azul,Castanho,Estrangulamento,Rua,Parda,Classe Alta
1783,59.94,1.75,82.07,Feminino,Azul,Ruivo,Contusão,Casa,Negra,Classe Alta
1289,30.14,1.48,45.66,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
113,59.87,1.7,82.44,Masculino,Verde,Castanho,Contusão,Escola,Parda,Classe Baixa
590,33.53,1.75,66.01,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Média
404,26.95,1.73,31.62,Masculino,Verde,Preto,Envenenamento,Escola,Parda,Classe Média
215,51.83,1.89,47.09,Masculino,Verde,Castanho,Envenenamento,Escola,Negra,Classe Alta
468,26.97,1.67,54.45,Feminino,Azul,Loiro,Esfaqueamento,Casa,Amarela,Classe Média
1246,20.83,1.48,50.16,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Baixa
1165,13.82,1.79,57.03,Feminino,Castanho,Castanho,Estrangulamento,Escola,Negra,Classe Baixa
201,51.31,1.8,33.8,Feminino,Preto,Ruivo,Contusão,Casa,Parda,Classe Alta
433,32.61,1.63,30.87,Feminino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Baixa
913,44.4,1.66,49.79,Feminino,Verde,Preto,Contusão,Trabalho,Amarela,Classe Alta
894,13.68,1.41,70.02,Feminino,Castanho,Loiro,Contusão,Escola,Negra,Classe Alta
284,24.06,1.46,75.32,Feminino,Preto,Castanho,Contusão,Casa,Branca,Classe Alta
515,45.08,1.8,54.07,Feminino,Azul,Castanho,Envenenamento,Casa,Amarela,Classe Média
348,23.76,1.58,79.05,Masculino,Verde,Castanho,Contusão,Trabalho,Amarela,Classe Média
1650,19.62,1.86,80.34,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta
258,33.03,1.77,85.85,Masculino,Preto,Castanho,Envenenamento,Casa,Negra,Classe Baixa
1586,33.74,1.73,62.75,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média
33,46.88,1.66,84.2,Feminino,Castanho,Preto,Contusão,Casa,Negra,Classe Baixa
1214,14.07,1.82,45.67,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média
1545,41.38,1.62,48.08,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
591,32.29,1.55,30.89,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Baixa
1412,34.23,1.62,79.36,Feminino,Verde,Preto,Contusão,Casa,Parda,Classe Média
760,29.33,1.56,35.44,Masculino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média
1624,26.09,1.72,67.63,Feminino,Verde,Preto,Contusão,Casa,Parda,Classe Alta
99,10.4,1.69,50.31,Masculino,Verde,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa
1437,45.32,1.59,63.05,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
1047,13.93,1.42,62.78,Feminino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Média
1070,25.92,1.79,68.96,Feminino,Preto,Ruivo,Envenenamento,Rua,Parda,Classe Alta
1369,13.18,1.6,46.19,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1336,50.77,1.59,41.06,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1194,12.55,1.63,84.27,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
1341,19.39,1.63,35.56,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Baixa
116,47.73,1.55,40.43,Masculino,Preto,Castanho,Esfaqueamento,Casa,Parda,Classe Baixa
1426,39.09,1.66,59.47,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
1389,18.46,1.61,59.85,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média
1705,20.86,1.7,45.06,Feminino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Baixa
716,36.55,1.46,71.6,Feminino,Preto,Loiro,Estrangulamento,Casa,Parda,Classe Baixa
1344,22.62,1.44,42.87,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média
790,37.32,1.48,83.47,Masculino,Preto,Castanho,Envenenamento,Casa,Negra,Classe Alta
603,27.26,1.53,75.78,Masculino,Verde,Castanho,Contusão,Trabalho,Branca,Classe Média
1021,31.7,1.8,49.36,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa
1160,16.69,1.71,38.85,Masculino,Castanho,Ruivo,Contusão,Rua,Negra,Classe Baixa
744,45.98,1.42,67.45,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Alta
373,51.35,1.68,40.94,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Baixa
250,39.34,1.67,70.32,Feminino,Verde,Loiro,Envenenamento,Casa,Parda,Classe Média
738,19.78,1.71,48.64,Masculino,Preto,Loiro,Envenenamento,Trabalho,Amarela,Classe Alta
1742,25.35,1.77,76.89,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta
1631,27.49,1.88,41.82,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Média
